time,date,hour,temperature_2m,precipitation,cloud_cover,wind_speed_10m,is_holiday,is_vacation,has_event
2024-04-22 18:00:00,2024-04-22,18,10.0,0.0,49,16.2,0.0,0,0
2024-04-22 19:00:00,2024-04-22,19,9.1,0.0,49,13.7,0.0,0,0
2024-04-22 20:00:00,2024-04-22,20,7.1,0.0,65,9.1,0.0,0,0
2024-04-22 21:00:00,2024-04-22,21,6.3,0.1,79,9.8,0.0,0,0
2024-04-22 22:00:00,2024-04-22,22,5.5,0.0,25,10.5,0.0,0,0
2024-04-22 23:00:00,2024-04-22,23,4.7,0.0,43,9.0,0.0,0,0
2024-04-23 00:00:00,2024-04-23,0,4.0,0.0,25,9.4,0.0,0,0
2024-04-23 01:00:00,2024-04-23,1,3.2,0.0,29,10.3,0.0,0,0
2024-04-23 02:00:00,2024-04-23,2,2.8,0.0,13,7.6,0.0,0,0
2024-04-23 03:00:00,2024-04-23,3,2.5,0.0,7,9.0,0.0,0,0
2024-04-23 04:00:00,2024-04-23,4,1.9,0.0,12,8.4,0.0,0,0
2024-04-23 05:00:00,2024-04-23,5,1.5,0.0,24,8.3,0.0,0,0
2024-04-23 06:00:00,2024-04-23,6,1.2,0.0,4,7.7,0.0,0,0
2024-04-23 07:00:00,2024-04-23,7,2.6,0.0,20,8.4,0.0,0,0
2024-04-23 08:00:00,2024-04-23,8,4.3,0.0,12,9.1,0.0,0,0
2024-04-23 09:00:00,2024-04-23,9,6.0,0.0,9,10.7,0.0,0,0
2024-04-23 10:00:00,2024-04-23,10,7.6,0.0,7,13.2,0.0,0,0
2024-04-23 11:00:00,2024-04-23,11,8.8,0.0,24,15.2,0.0,0,0
2024-04-23 12:00:00,2024-04-23,12,9.9,0.0,81,15.8,0.0,0,0
2024-04-23 13:00:00,2024-04-23,13,10.4,0.0,68,17.3,0.0,0,0
2024-04-23 14:00:00,2024-04-23,14,11.0,0.0,71,16.8,0.0,0,0
2024-04-23 15:00:00,2024-04-23,15,11.3,0.0,99,18.0,0.0,0,0
2024-04-23 16:00:00,2024-04-23,16,10.9,0.0,100,19.2,0.0,0,0
2024-04-23 17:00:00,2024-04-23,17,10.0,0.0,100,18.2,0.0,0,0
2024-04-23 18:00:00,2024-04-23,18,9.8,0.0,83,15.7,0.0,0,0
2024-04-23 19:00:00,2024-04-23,19,9.2,0.0,81,8.8,0.0,0,0
2024-04-23 20:00:00,2024-04-23,20,6.2,0.0,54,8.0,0.0,0,0
2024-04-23 21:00:00,2024-04-23,21,5.9,0.0,100,6.3,0.0,0,0
2024-04-23 22:00:00,2024-04-23,22,7.3,0.0,100,9.2,0.0,0,0
2024-04-23 23:00:00,2024-04-23,23,7.1,0.0,100,7.7,0.0,0,0
2024-04-24 00:00:00,2024-04-24,0,7.0,0.2,100,9.2,0.0,0,0
2024-04-24 01:00:00,2024-04-24,1,7.2,0.1,93,11.5,0.0,0,0
2024-04-24 02:00:00,2024-04-24,2,6.6,0.1,100,12.2,0.0,0,0
2024-04-24 03:00:00,2024-04-24,3,6.8,0.0,100,12.8,0.0,0,0
2024-04-24 04:00:00,2024-04-24,4,6.8,0.0,100,11.2,0.0,0,0
2024-04-24 05:00:00,2024-04-24,5,6.7,0.0,39,11.7,0.0,0,0
2024-04-24 06:00:00,2024-04-24,6,5.6,0.0,24,12.0,0.0,0,0
2024-04-24 07:00:00,2024-04-24,7,5.9,0.0,76,14.0,0.0,0,0
2024-04-24 08:00:00,2024-04-24,8,6.5,0.1,71,17.0,0.0,0,0
2024-04-24 09:00:00,2024-04-24,9,7.6,0.2,57,18.9,0.0,0,0
2024-04-24 10:00:00,2024-04-24,10,8.6,0.1,95,22.4,0.0,0,0
2024-04-24 11:00:00,2024-04-24,11,9.5,0.1,41,23.8,0.0,0,0
2024-04-24 12:00:00,2024-04-24,12,10.2,0.0,92,26.3,0.0,0,0
2024-04-24 13:00:00,2024-04-24,13,10.8,0.0,96,27.4,0.0,0,0
2024-04-24 14:00:00,2024-04-24,14,8.7,0.0,49,22.2,0.0,0,0
2024-04-24 15:00:00,2024-04-24,15,9.4,0.1,53,25.1,0.0,0,0
2024-04-24 16:00:00,2024-04-24,16,9.5,0.2,66,23.5,0.0,0,0
2024-04-24 17:00:00,2024-04-24,17,9.6,0.0,62,21.3,0.0,0,0
2024-04-24 18:00:00,2024-04-24,18,9.3,0.0,62,18.4,0.0,0,0
2024-04-24 19:00:00,2024-04-24,19,8.6,0.0,22,14.0,0.0,0,0
2024-04-24 20:00:00,2024-04-24,20,6.9,0.0,30,10.5,0.0,0,0
2024-04-24 21:00:00,2024-04-24,21,5.9,0.0,31,9.7,0.0,0,0
2024-04-24 22:00:00,2024-04-24,22,5.0,0.0,38,7.3,0.0,0,0
2024-04-24 23:00:00,2024-04-24,23,3.9,0.0,8,6.4,0.0,0,0
2024-04-25 00:00:00,2024-04-25,0,3.1,0.0,6,6.2,0.0,0,0
2024-04-25 01:00:00,2024-04-25,1,2.5,0.0,0,6.0,0.0,0,0
2024-04-25 02:00:00,2024-04-25,2,5.0,0.0,98,4.4,0.0,0,0
2024-04-25 03:00:00,2024-04-25,3,4.0,0.0,41,4.7,0.0,0,0
2024-04-25 04:00:00,2024-04-25,4,3.1,0.0,0,5.1,0.0,0,0
2024-04-25 05:00:00,2024-04-25,5,2.2,0.0,0,5.4,0.0,0,0
2024-04-25 06:00:00,2024-04-25,6,1.3,0.0,1,6.2,0.0,0,0
2024-04-25 07:00:00,2024-04-25,7,3.8,0.0,6,2.3,0.0,0,0
2024-04-25 08:00:00,2024-04-25,8,6.3,0.0,0,2.6,0.0,0,0
2024-04-25 09:00:00,2024-04-25,9,8.2,0.0,11,5.1,0.0,0,0
2024-04-25 10:00:00,2024-04-25,10,9.6,0.1,98,7.9,0.0,0,0
2024-04-25 11:00:00,2024-04-25,11,10.2,0.1,99,8.7,0.0,0,0
2024-04-25 12:00:00,2024-04-25,12,11.1,0.0,98,9.6,0.0,0,0
2024-04-25 13:00:00,2024-04-25,13,11.6,0.0,100,11.1,0.0,0,0
2024-04-25 14:00:00,2024-04-25,14,12.2,0.0,100,9.2,0.0,0,0
2024-04-25 15:00:00,2024-04-25,15,12.1,0.0,100,9.7,0.0,0,0
2024-04-25 16:00:00,2024-04-25,16,12.2,0.0,94,10.4,0.0,0,0
2024-04-25 17:00:00,2024-04-25,17,12.3,0.0,69,10.8,0.0,0,0
2024-04-25 18:00:00,2024-04-25,18,12.2,0.0,80,8.9,0.0,0,0
2024-04-25 19:00:00,2024-04-25,19,11.6,0.0,13,6.6,0.0,0,0
2024-04-25 20:00:00,2024-04-25,20,8.6,0.0,10,7.6,0.0,0,0
2024-04-25 21:00:00,2024-04-25,21,7.1,0.0,25,6.9,0.0,0,0
2024-04-25 22:00:00,2024-04-25,22,6.7,0.0,26,6.9,0.0,0,0
2024-04-25 23:00:00,2024-04-25,23,6.2,0.0,13,6.5,0.0,0,0
2024-04-26 00:00:00,2024-04-26,0,6.1,0.0,20,6.8,0.0,0,0
2024-04-26 01:00:00,2024-04-26,1,6.4,0.0,24,7.9,0.0,0,0
2024-04-26 02:00:00,2024-04-26,2,6.3,0.0,58,8.4,0.0,0,0
2024-04-26 03:00:00,2024-04-26,3,5.5,0.0,50,8.0,0.0,0,0
2024-04-26 04:00:00,2024-04-26,4,5.1,0.0,98,7.2,0.0,0,0
2024-04-26 05:00:00,2024-04-26,5,4.5,0.0,100,6.6,0.0,0,0
2024-04-26 06:00:00,2024-04-26,6,4.2,0.0,98,5.7,0.0,0,0
2024-04-26 07:00:00,2024-04-26,7,5.8,0.0,100,8.0,0.0,0,0
2024-04-26 08:00:00,2024-04-26,8,7.9,0.0,100,6.6,0.0,0,0
2024-04-26 09:00:00,2024-04-26,9,10.3,0.0,100,6.9,0.0,0,0
2024-04-26 10:00:00,2024-04-26,10,11.6,0.0,100,11.5,0.0,0,0
2024-04-26 11:00:00,2024-04-26,11,12.0,0.3,100,15.6,0.0,0,0
2024-04-26 12:00:00,2024-04-26,12,12.3,0.1,100,17.1,0.0,0,0
2024-04-26 13:00:00,2024-04-26,13,13.0,0.0,99,18.0,0.0,0,0
2024-04-26 14:00:00,2024-04-26,14,12.9,0.8,100,10.0,0.0,0,0
2024-04-26 15:00:00,2024-04-26,15,14.2,0.0,38,8.1,0.0,0,0
2024-04-26 16:00:00,2024-04-26,16,15.0,0.2,61,11.2,0.0,0,0
2024-04-26 17:00:00,2024-04-26,17,15.3,0.0,100,11.2,0.0,0,0
2024-04-26 18:00:00,2024-04-26,18,14.2,1.5,100,12.6,0.0,0,0
2024-04-26 19:00:00,2024-04-26,19,13.2,0.0,100,12.5,0.0,0,0
2024-04-26 20:00:00,2024-04-26,20,11.5,0.1,100,8.3,0.0,0,0
2024-04-26 21:00:00,2024-04-26,21,10.5,0.0,100,9.1,0.0,0,0
2024-04-26 22:00:00,2024-04-26,22,9.8,0.0,100,7.4,0.0,0,0
2024-04-26 23:00:00,2024-04-26,23,9.2,1.0,100,4.7,0.0,0,0
2024-04-27 00:00:00,2024-04-27,0,9.2,0.1,100,10.3,0.0,0,0
2024-04-27 01:00:00,2024-04-27,1,9.4,0.2,100,8.7,0.0,0,0
2024-04-27 02:00:00,2024-04-27,2,9.5,2.2,100,8.8,0.0,0,0
2024-04-27 03:00:00,2024-04-27,3,9.4,0.2,100,8.0,0.0,0,0
2024-04-27 04:00:00,2024-04-27,4,9.2,0.2,100,8.7,0.0,0,0
2024-04-27 05:00:00,2024-04-27,5,9.0,0.4,99,9.7,0.0,0,0
2024-04-27 06:00:00,2024-04-27,6,8.5,0.0,100,7.7,0.0,0,0
2024-04-27 07:00:00,2024-04-27,7,9.3,0.0,99,10.2,0.0,0,0
2024-04-27 08:00:00,2024-04-27,8,10.3,0.0,100,11.3,0.0,0,0
2024-04-27 09:00:00,2024-04-27,9,12.3,0.0,100,12.4,0.0,0,0
2024-04-27 10:00:00,2024-04-27,10,13.4,0.0,100,13.9,0.0,0,0
2024-04-27 11:00:00,2024-04-27,11,13.9,0.1,100,15.3,0.0,0,0
2024-04-27 12:00:00,2024-04-27,12,13.8,0.7,100,15.5,0.0,0,0
2024-04-27 13:00:00,2024-04-27,13,14.1,0.1,100,17.1,0.0,0,0
2024-04-27 14:00:00,2024-04-27,14,16.0,0.3,96,9.4,0.0,0,0
2024-04-27 15:00:00,2024-04-27,15,13.2,4.4,100,10.2,0.0,0,0
2024-04-27 16:00:00,2024-04-27,16,14.9,1.1,100,16.1,0.0,0,0
2024-04-27 17:00:00,2024-04-27,17,14.6,0.6,100,14.3,0.0,0,0
2024-04-27 18:00:00,2024-04-27,18,15.0,0.0,100,12.0,0.0,0,0
2024-04-27 19:00:00,2024-04-27,19,14.3,0.4,100,13.5,0.0,0,0
2024-04-27 20:00:00,2024-04-27,20,12.8,1.0,100,9.7,0.0,0,0
2024-04-27 21:00:00,2024-04-27,21,12.4,2.5,100,10.5,0.0,0,0
2024-04-27 22:00:00,2024-04-27,22,12.1,0.7,100,13.8,0.0,0,0
2024-04-27 23:00:00,2024-04-27,23,12.6,2.2,100,20.4,0.0,0,0
2024-04-28 00:00:00,2024-04-28,0,12.0,0.9,100,17.7,0.0,0,0
2024-04-28 01:00:00,2024-04-28,1,11.9,0.2,100,22.0,0.0,0,0
2024-04-28 02:00:00,2024-04-28,2,10.9,0.0,100,18.8,0.0,0,0
2024-04-28 03:00:00,2024-04-28,3,10.6,0.0,0,20.8,0.0,0,0
2024-04-28 04:00:00,2024-04-28,4,10.0,0.0,36,21.8,0.0,0,0
2024-04-28 05:00:00,2024-04-28,5,9.8,0.0,56,23.0,0.0,0,0
2024-04-28 06:00:00,2024-04-28,6,9.6,0.0,99,23.2,0.0,0,0
2024-04-28 07:00:00,2024-04-28,7,10.2,0.0,74,25.7,0.0,0,0
2024-04-28 08:00:00,2024-04-28,8,10.7,0.0,66,23.0,0.0,0,0
2024-04-28 09:00:00,2024-04-28,9,11.4,0.0,26,28.0,0.0,0,0
2024-04-28 10:00:00,2024-04-28,10,12.2,0.1,99,27.5,0.0,0,0
2024-04-28 11:00:00,2024-04-28,11,12.6,0.1,91,27.5,0.0,0,0
2024-04-28 12:00:00,2024-04-28,12,13.1,0.0,46,27.5,0.0,0,0
2024-04-28 13:00:00,2024-04-28,13,14.0,0.2,59,26.2,0.0,0,0
2024-04-28 14:00:00,2024-04-28,14,14.8,0.1,42,22.8,0.0,0,0
2024-04-28 15:00:00,2024-04-28,15,15.3,0.1,18,20.6,0.0,0,0
2024-04-28 16:00:00,2024-04-28,16,15.5,0.0,20,17.8,0.0,0,0
2024-04-28 17:00:00,2024-04-28,17,15.4,0.0,32,16.6,0.0,0,0
2024-04-28 18:00:00,2024-04-28,18,14.9,0.0,33,13.4,0.0,0,0
2024-04-28 19:00:00,2024-04-28,19,14.0,0.0,32,9.7,0.0,0,0
2024-04-28 20:00:00,2024-04-28,20,11.5,0.0,47,6.8,0.0,0,0
2024-04-28 21:00:00,2024-04-28,21,10.6,0.0,31,6.9,0.0,0,0
2024-04-28 22:00:00,2024-04-28,22,9.3,0.0,12,6.7,0.0,0,0
2024-04-28 23:00:00,2024-04-28,23,8.8,0.0,10,7.7,0.0,0,0
2024-04-29 00:00:00,2024-04-29,0,7.9,0.0,14,6.5,0.0,0,0
2024-04-29 01:00:00,2024-04-29,1,7.4,0.0,26,7.9,0.0,0,0
2024-04-29 02:00:00,2024-04-29,2,7.8,0.0,27,6.5,0.0,0,0
2024-04-29 03:00:00,2024-04-29,3,7.8,0.0,13,6.5,0.0,0,0
2024-04-29 04:00:00,2024-04-29,4,7.3,0.0,7,6.6,0.0,0,0
2024-04-29 05:00:00,2024-04-29,5,6.4,0.0,4,7.8,0.0,0,0
2024-04-29 06:00:00,2024-04-29,6,5.8,0.0,3,8.1,0.0,0,0
2024-04-29 07:00:00,2024-04-29,7,8.2,0.0,100,8.8,0.0,0,0
2024-04-29 08:00:00,2024-04-29,8,9.8,0.0,100,7.9,0.0,0,0
2024-04-29 09:00:00,2024-04-29,9,11.9,0.0,96,10.5,0.0,0,0
2024-04-29 10:00:00,2024-04-29,10,14.1,0.0,98,11.1,0.0,0,0
2024-04-29 11:00:00,2024-04-29,11,15.8,0.1,95,13.6,0.0,0,0
2024-04-29 12:00:00,2024-04-29,12,16.5,0.2,49,14.1,0.0,0,0
2024-04-29 13:00:00,2024-04-29,13,17.6,0.1,91,15.5,0.0,0,0
2024-04-29 14:00:00,2024-04-29,14,17.7,0.0,99,13.4,0.0,0,0
2024-04-29 15:00:00,2024-04-29,15,17.8,0.0,100,14.1,0.0,0,0
2024-04-29 16:00:00,2024-04-29,16,17.7,0.0,100,13.8,0.0,0,0
2024-04-29 17:00:00,2024-04-29,17,17.2,0.0,100,12.0,0.0,0,0
2024-04-29 18:00:00,2024-04-29,18,16.8,0.0,100,11.5,0.0,0,0
2024-04-29 19:00:00,2024-04-29,19,15.8,0.0,100,6.5,0.0,0,0
2024-04-29 20:00:00,2024-04-29,20,14.4,0.0,100,6.8,0.0,0,0
2024-04-29 21:00:00,2024-04-29,21,13.8,0.0,100,12.2,0.0,0,0
2024-04-29 22:00:00,2024-04-29,22,12.9,0.0,100,9.9,0.0,0,0
2024-04-29 23:00:00,2024-04-29,23,12.0,0.0,59,9.2,0.0,0,0
2024-04-30 00:00:00,2024-04-30,0,11.5,0.0,100,10.4,0.0,0,0
2024-04-30 01:00:00,2024-04-30,1,11.3,0.0,100,10.0,0.0,0,0
2024-04-30 02:00:00,2024-04-30,2,12.3,0.0,100,12.0,0.0,0,0
2024-04-30 03:00:00,2024-04-30,3,11.7,0.1,100,10.2,0.0,0,0
2024-04-30 04:00:00,2024-04-30,4,10.9,0.0,75,9.2,0.0,0,0
2024-04-30 05:00:00,2024-04-30,5,10.3,0.0,100,9.0,0.0,0,0
2024-04-30 06:00:00,2024-04-30,6,10.3,0.0,100,9.8,0.0,0,0
2024-04-30 07:00:00,2024-04-30,7,11.1,0.0,100,10.7,0.0,0,0
2024-04-30 08:00:00,2024-04-30,8,12.1,0.1,100,8.9,0.0,0,0
2024-04-30 09:00:00,2024-04-30,9,12.5,0.1,100,10.2,0.0,0,0
2024-04-30 10:00:00,2024-04-30,10,13.6,0.1,100,11.6,0.0,0,0
2024-04-30 11:00:00,2024-04-30,11,14.0,0.0,99,8.8,0.0,0,0
2024-04-30 12:00:00,2024-04-30,12,16.1,0.0,96,7.6,0.0,0,0
2024-04-30 13:00:00,2024-04-30,13,17.8,0.1,100,19.2,0.0,0,0
2024-04-30 14:00:00,2024-04-30,14,17.9,0.3,100,22.5,0.0,0,0
2024-04-30 15:00:00,2024-04-30,15,18.5,0.1,100,21.7,0.0,0,0
2024-04-30 16:00:00,2024-04-30,16,17.9,0.2,75,20.3,0.0,0,0
2024-04-30 17:00:00,2024-04-30,17,18.6,0.0,80,19.7,0.0,0,0
2024-04-30 18:00:00,2024-04-30,18,17.9,0.1,95,15.8,0.0,0,0
2024-04-30 19:00:00,2024-04-30,19,16.9,0.0,100,12.8,0.0,0,0
2024-04-30 20:00:00,2024-04-30,20,15.0,1.8,100,13.0,0.0,0,0
2024-04-30 21:00:00,2024-04-30,21,14.1,2.1,100,8.2,0.0,0,0
2024-04-30 22:00:00,2024-04-30,22,13.9,0.1,100,7.7,0.0,0,0
2024-04-30 23:00:00,2024-04-30,23,13.6,3.2,100,7.9,0.0,0,0
2024-05-01 00:00:00,2024-05-01,0,13.4,0.2,99,9.3,1.0,0,0
2024-05-01 01:00:00,2024-05-01,1,12.8,0.0,100,7.9,1.0,0,0
2024-05-01 02:00:00,2024-05-01,2,13.2,0.1,100,8.1,1.0,0,0
2024-05-01 03:00:00,2024-05-01,3,12.4,0.0,100,6.7,1.0,0,0
2024-05-01 04:00:00,2024-05-01,4,12.2,0.0,100,8.4,1.0,0,0
2024-05-01 05:00:00,2024-05-01,5,11.9,0.0,99,6.2,1.0,0,0
2024-05-01 06:00:00,2024-05-01,6,11.6,0.0,100,6.4,1.0,0,0
2024-05-01 07:00:00,2024-05-01,7,12.6,0.0,100,7.9,1.0,0,0
2024-05-01 08:00:00,2024-05-01,8,14.0,0.0,99,3.3,1.0,0,0
2024-05-01 09:00:00,2024-05-01,9,15.8,0.0,100,5.0,1.0,0,0
2024-05-01 10:00:00,2024-05-01,10,17.4,0.0,100,6.4,1.0,0,0
2024-05-01 11:00:00,2024-05-01,11,18.9,0.0,100,6.8,1.0,0,0
2024-05-01 12:00:00,2024-05-01,12,18.9,0.1,99,5.0,1.0,0,0
2024-05-01 13:00:00,2024-05-01,13,19.3,0.0,98,2.6,1.0,0,0
2024-05-01 14:00:00,2024-05-01,14,18.9,0.0,100,6.1,1.0,0,0
2024-05-01 15:00:00,2024-05-01,15,19.3,0.0,100,7.3,1.0,0,0
2024-05-01 16:00:00,2024-05-01,16,19.4,0.0,99,9.2,1.0,0,0
2024-05-01 17:00:00,2024-05-01,17,19.4,0.0,100,11.8,1.0,0,0
2024-05-01 18:00:00,2024-05-01,18,18.6,0.0,100,15.0,1.0,0,0
2024-05-01 19:00:00,2024-05-01,19,16.4,0.0,100,20.8,1.0,0,0
2024-05-01 20:00:00,2024-05-01,20,14.8,0.9,100,17.3,1.0,0,0
2024-05-01 21:00:00,2024-05-01,21,14.1,0.6,100,19.4,1.0,0,0
2024-05-01 22:00:00,2024-05-01,22,13.1,0.0,100,20.0,1.0,0,0
2024-05-01 23:00:00,2024-05-01,23,12.3,0.0,100,16.1,1.0,0,0
2024-05-02 00:00:00,2024-05-02,0,11.9,0.4,100,15.2,0.0,0,0
2024-05-02 01:00:00,2024-05-02,1,11.1,0.0,100,18.1,0.0,0,0
2024-05-02 02:00:00,2024-05-02,2,11.2,0.1,100,18.7,0.0,0,0
2024-05-02 03:00:00,2024-05-02,3,10.8,0.0,100,16.8,0.0,0,0
2024-05-02 04:00:00,2024-05-02,4,10.9,0.0,100,14.0,0.0,0,0
2024-05-02 05:00:00,2024-05-02,5,11.0,0.0,100,15.0,0.0,0,0
2024-05-02 06:00:00,2024-05-02,6,10.9,0.0,100,16.7,0.0,0,0
2024-05-02 07:00:00,2024-05-02,7,11.1,0.0,100,17.9,0.0,0,0
2024-05-02 08:00:00,2024-05-02,8,11.1,0.0,100,17.1,0.0,0,0
2024-05-02 09:00:00,2024-05-02,9,11.6,0.0,100,21.3,0.0,0,0
2024-05-02 10:00:00,2024-05-02,10,12.4,0.0,100,22.5,0.0,0,0
2024-05-02 11:00:00,2024-05-02,11,13.6,0.1,100,22.6,0.0,0,0
2024-05-02 12:00:00,2024-05-02,12,14.3,0.1,100,21.6,0.0,0,0
2024-05-02 13:00:00,2024-05-02,13,15.2,0.2,100,23.2,0.0,0,0
2024-05-02 14:00:00,2024-05-02,14,13.4,0.4,100,23.0,0.0,0,0
2024-05-02 15:00:00,2024-05-02,15,13.3,0.4,100,21.6,0.0,0,0
2024-05-02 16:00:00,2024-05-02,16,12.6,0.9,100,18.8,0.0,0,0
2024-05-02 17:00:00,2024-05-02,17,11.9,1.6,100,17.3,0.0,0,0
2024-05-02 18:00:00,2024-05-02,18,11.8,1.9,100,17.0,0.0,0,0
2024-05-02 19:00:00,2024-05-02,19,11.6,0.9,100,16.6,0.0,0,0
2024-05-02 20:00:00,2024-05-02,20,11.3,0.3,100,14.6,0.0,0,0
2024-05-02 21:00:00,2024-05-02,21,11.2,0.1,100,16.5,0.0,0,0
2024-05-02 22:00:00,2024-05-02,22,10.9,0.0,100,16.1,0.0,0,0
2024-05-02 23:00:00,2024-05-02,23,10.5,0.0,100,16.0,0.0,0,0
2024-05-03 00:00:00,2024-05-03,0,10.3,0.0,100,16.3,0.0,0,0
2024-05-03 01:00:00,2024-05-03,1,10.3,0.0,100,15.6,0.0,0,0
2024-05-03 02:00:00,2024-05-03,2,10.0,0.0,100,14.8,0.0,0,0
2024-05-03 03:00:00,2024-05-03,3,9.9,0.0,100,15.9,0.0,0,0
2024-05-03 04:00:00,2024-05-03,4,9.8,0.0,100,16.1,0.0,0,0
2024-05-03 05:00:00,2024-05-03,5,9.8,0.0,90,14.0,0.0,0,0
2024-05-03 06:00:00,2024-05-03,6,8.8,0.0,69,13.5,0.0,0,0
2024-05-03 07:00:00,2024-05-03,7,9.2,0.0,49,15.6,0.0,0,0
2024-05-03 08:00:00,2024-05-03,8,10.5,0.0,49,21.3,0.0,0,0
2024-05-03 09:00:00,2024-05-03,9,11.7,0.0,40,21.8,0.0,0,0
2024-05-03 10:00:00,2024-05-03,10,12.9,0.0,100,21.9,0.0,0,0
2024-05-03 11:00:00,2024-05-03,11,13.8,0.0,100,20.6,0.0,0,0
2024-05-03 12:00:00,2024-05-03,12,14.9,0.0,34,18.0,0.0,0,0
2024-05-03 13:00:00,2024-05-03,13,15.7,0.1,51,17.5,0.0,0,0
2024-05-03 14:00:00,2024-05-03,14,14.9,0.2,38,16.6,0.0,0,0
2024-05-03 15:00:00,2024-05-03,15,14.9,0.0,67,15.5,0.0,0,0
2024-05-03 16:00:00,2024-05-03,16,14.1,0.6,10,13.0,0.0,0,0
2024-05-03 17:00:00,2024-05-03,17,14.5,0.0,39,13.3,0.0,0,0
2024-05-03 18:00:00,2024-05-03,18,14.4,0.2,70,11.3,0.0,0,0
2024-05-03 19:00:00,2024-05-03,19,13.4,0.1,43,9.8,0.0,0,0
2024-05-03 20:00:00,2024-05-03,20,11.0,1.4,55,9.1,0.0,0,0
2024-05-03 21:00:00,2024-05-03,21,10.1,0.0,9,7.2,0.0,0,0
2024-05-03 22:00:00,2024-05-03,22,9.5,0.0,19,9.5,0.0,0,0
2024-05-03 23:00:00,2024-05-03,23,9.0,0.0,27,8.8,0.0,0,0
2024-05-04 00:00:00,2024-05-04,0,8.6,0.0,20,8.7,0.0,0,0
2024-05-04 01:00:00,2024-05-04,1,8.1,0.0,11,9.0,0.0,0,0
2024-05-04 02:00:00,2024-05-04,2,8.3,0.1,71,8.3,0.0,0,0
2024-05-04 03:00:00,2024-05-04,3,8.1,0.1,51,9.4,0.0,0,0
2024-05-04 04:00:00,2024-05-04,4,7.5,0.0,46,7.1,0.0,0,0
2024-05-04 05:00:00,2024-05-04,5,6.5,0.0,10,6.6,0.0,0,0
2024-05-04 06:00:00,2024-05-04,6,6.7,0.0,37,7.9,0.0,0,0
2024-05-04 07:00:00,2024-05-04,7,8.2,0.0,88,12.4,0.0,0,0
2024-05-04 08:00:00,2024-05-04,8,9.8,0.0,77,7.8,0.0,0,0
2024-05-04 09:00:00,2024-05-04,9,11.1,0.1,23,9.7,0.0,0,0
2024-05-04 10:00:00,2024-05-04,10,12.5,0.1,37,11.6,0.0,0,0
2024-05-04 11:00:00,2024-05-04,11,13.5,0.1,46,11.5,0.0,0,0
2024-05-04 12:00:00,2024-05-04,12,14.3,0.0,100,12.3,0.0,0,0
2024-05-04 13:00:00,2024-05-04,13,13.9,0.1,100,11.8,0.0,0,0
2024-05-04 14:00:00,2024-05-04,14,13.5,0.1,60,10.4,0.0,0,0
2024-05-04 15:00:00,2024-05-04,15,14.1,0.0,42,10.5,0.0,0,0
2024-05-04 16:00:00,2024-05-04,16,15.1,0.0,100,10.0,0.0,0,0
2024-05-04 17:00:00,2024-05-04,17,14.7,0.0,98,10.7,0.0,0,0
2024-05-04 18:00:00,2024-05-04,18,14.3,0.0,35,8.9,0.0,0,0
2024-05-04 19:00:00,2024-05-04,19,13.5,0.0,47,8.0,0.0,0,0
2024-05-04 20:00:00,2024-05-04,20,11.5,0.0,13,8.0,0.0,0,0
2024-05-04 21:00:00,2024-05-04,21,9.8,0.0,17,6.6,0.0,0,0
2024-05-04 22:00:00,2024-05-04,22,8.5,0.0,100,7.8,0.0,0,0
2024-05-04 23:00:00,2024-05-04,23,8.9,0.0,95,6.0,0.0,0,0
2024-05-05 00:00:00,2024-05-05,0,10.3,0.1,100,5.9,0.0,0,0
2024-05-05 01:00:00,2024-05-05,1,10.3,0.0,100,4.7,0.0,0,0
2024-05-05 02:00:00,2024-05-05,2,10.2,0.0,100,3.1,0.0,0,0
2024-05-05 03:00:00,2024-05-05,3,10.1,0.0,100,3.3,0.0,0,0
2024-05-05 04:00:00,2024-05-05,4,10.8,0.0,100,6.1,0.0,0,0
2024-05-05 05:00:00,2024-05-05,5,10.8,0.0,100,7.2,0.0,0,0
2024-05-05 06:00:00,2024-05-05,6,10.4,0.0,100,9.4,0.0,0,0
2024-05-05 07:00:00,2024-05-05,7,11.0,0.0,100,10.5,0.0,0,0
2024-05-05 08:00:00,2024-05-05,8,12.1,0.0,100,12.0,0.0,0,0
2024-05-05 09:00:00,2024-05-05,9,13.6,0.0,99,11.0,0.0,0,0
2024-05-05 10:00:00,2024-05-05,10,15.5,0.1,100,17.1,0.0,0,0
2024-05-05 11:00:00,2024-05-05,11,16.2,0.1,95,16.1,0.0,0,0
2024-05-05 12:00:00,2024-05-05,12,17.4,0.0,100,18.7,0.0,0,0
2024-05-05 13:00:00,2024-05-05,13,16.9,0.0,100,19.6,0.0,0,0
2024-05-05 14:00:00,2024-05-05,14,16.6,0.0,100,17.1,0.0,0,0
2024-05-05 15:00:00,2024-05-05,15,15.8,0.2,100,10.0,0.0,0,0
2024-05-05 16:00:00,2024-05-05,16,15.1,1.0,100,5.2,0.0,0,0
2024-05-05 17:00:00,2024-05-05,17,15.0,0.1,100,1.6,0.0,0,0
2024-05-05 18:00:00,2024-05-05,18,14.9,0.0,100,5.7,0.0,0,0
2024-05-05 19:00:00,2024-05-05,19,14.3,0.1,100,5.7,0.0,0,0
2024-05-05 20:00:00,2024-05-05,20,13.3,0.0,100,4.8,0.0,0,0
2024-05-05 21:00:00,2024-05-05,21,12.8,0.0,100,5.4,0.0,0,0
2024-05-05 22:00:00,2024-05-05,22,12.4,0.0,100,5.4,0.0,0,0
