time,temperature_2m,precipitation,cloud_cover,wind_speed_10m
2024-05-02 11:00:00,13.6,0.1,100,22.6
2024-05-02 12:00:00,14.3,0.1,100,21.6
2024-05-02 13:00:00,15.2,0.2,100,23.2
2024-05-02 14:00:00,13.4,0.4,100,23.0
2024-05-02 15:00:00,13.3,0.4,100,21.6
2024-05-02 16:00:00,12.6,0.9,100,18.8
2024-05-02 17:00:00,11.9,1.6,100,17.3
2024-05-02 18:00:00,11.8,1.9,100,17.0
2024-05-02 19:00:00,11.6,0.9,100,16.6
2024-05-02 20:00:00,11.3,0.3,100,14.6
2024-05-02 21:00:00,11.2,0.1,100,16.5
2024-05-02 22:00:00,10.9,0.0,100,16.1
2024-05-02 23:00:00,10.5,0.0,100,16.0
2024-05-03 00:00:00,10.3,0.0,100,16.3
2024-05-03 01:00:00,10.3,0.0,100,15.6
2024-05-03 02:00:00,10.0,0.0,100,14.8
2024-05-03 03:00:00,9.9,0.0,100,15.9
2024-05-03 04:00:00,9.8,0.0,100,16.1
2024-05-03 05:00:00,9.8,0.0,90,14.0
2024-05-03 06:00:00,8.8,0.0,69,13.5
2024-05-03 07:00:00,9.2,0.0,49,15.6
2024-05-03 08:00:00,10.5,0.0,49,21.3
2024-05-03 09:00:00,11.7,0.0,40,21.8
2024-05-03 10:00:00,12.9,0.0,100,21.9
2024-05-03 11:00:00,13.8,0.0,100,20.6
2024-05-03 12:00:00,14.9,0.0,34,18.0
2024-05-03 13:00:00,15.7,0.1,51,17.5
2024-05-03 14:00:00,14.9,0.2,38,16.6
2024-05-03 15:00:00,14.9,0.0,67,15.5
2024-05-03 16:00:00,14.1,0.6,10,13.0
2024-05-03 17:00:00,14.5,0.0,39,13.3
2024-05-03 18:00:00,14.4,0.2,70,11.3
2024-05-03 19:00:00,13.4,0.1,43,9.8
2024-05-03 20:00:00,11.0,1.4,55,9.1
2024-05-03 21:00:00,10.1,0.0,9,7.2
2024-05-03 22:00:00,9.5,0.0,19,9.5
2024-05-03 23:00:00,9.0,0.0,27,8.8
2024-05-04 00:00:00,8.6,0.0,20,8.7
2024-05-04 01:00:00,8.1,0.0,11,9.0
2024-05-04 02:00:00,8.3,0.1,71,8.3
2024-05-04 03:00:00,8.1,0.1,51,9.4
2024-05-04 04:00:00,7.5,0.0,46,7.1
2024-05-04 05:00:00,6.5,0.0,10,6.6
2024-05-04 06:00:00,6.7,0.0,37,7.9
2024-05-04 07:00:00,8.2,0.0,88,12.4
2024-05-04 08:00:00,9.8,0.0,77,7.8
2024-05-04 09:00:00,11.1,0.1,23,9.7
2024-05-04 10:00:00,12.5,0.1,37,11.6
2024-05-04 11:00:00,13.5,0.1,46,11.5
2024-05-04 12:00:00,14.3,0.0,100,12.3
2024-05-04 13:00:00,13.9,0.1,100,11.8
2024-05-04 14:00:00,13.5,0.1,60,10.4
2024-05-04 15:00:00,14.1,0.0,42,10.5
2024-05-04 16:00:00,15.1,0.0,100,10.0
2024-05-04 17:00:00,14.7,0.0,98,10.7
2024-05-04 18:00:00,14.3,0.0,35,8.9
2024-05-04 19:00:00,13.5,0.0,47,8.0
2024-05-04 20:00:00,11.5,0.0,13,8.0
2024-05-04 21:00:00,9.8,0.0,17,6.6
2024-05-04 22:00:00,8.5,0.0,100,7.8
2024-05-04 23:00:00,8.9,0.0,95,6.0
2024-05-05 00:00:00,10.3,0.1,100,5.9
2024-05-05 01:00:00,10.3,0.0,100,4.7
2024-05-05 02:00:00,10.2,0.0,100,3.1
2024-05-05 03:00:00,10.1,0.0,100,3.3
2024-05-05 04:00:00,10.8,0.0,100,6.1
2024-05-05 05:00:00,10.8,0.0,100,7.2
2024-05-05 06:00:00,10.4,0.0,100,9.4
2024-05-05 07:00:00,11.0,0.0,100,10.5
2024-05-05 08:00:00,12.1,0.0,100,12.0
2024-05-05 09:00:00,13.6,0.0,99,11.0
2024-05-05 10:00:00,15.5,0.1,100,17.1
2024-05-05 11:00:00,16.2,0.1,95,16.1
2024-05-05 12:00:00,17.4,0.0,100,18.7
2024-05-05 13:00:00,16.9,0.0,100,19.6
2024-05-05 14:00:00,16.6,0.0,100,17.1
2024-05-05 15:00:00,15.8,0.2,100,10.0
2024-05-05 16:00:00,15.1,1.0,100,5.2
2024-05-05 17:00:00,15.0,0.1,100,1.6
2024-05-05 18:00:00,14.9,0.0,100,5.7
2024-05-05 19:00:00,14.3,0.1,100,5.7
2024-05-05 20:00:00,13.3,0.0,100,4.8
2024-05-05 21:00:00,12.8,0.0,100,5.4
2024-05-05 22:00:00,12.4,0.0,100,5.4
2024-05-05 23:00:00,11.9,0.0,100,5.7
2024-05-06 00:00:00,11.7,0.0,100,6.2
2024-05-06 01:00:00,11.9,1.4,100,7.6
2024-05-06 02:00:00,12.6,0.9,100,7.9
2024-05-06 03:00:00,12.6,0.0,100,12.3
2024-05-06 04:00:00,12.6,0.0,100,15.1
2024-05-06 05:00:00,11.6,0.0,100,15.1
2024-05-06 06:00:00,11.1,0.0,92,14.9
2024-05-06 07:00:00,11.1,0.0,100,15.0
2024-05-06 08:00:00,11.7,0.0,100,15.0
2024-05-06 09:00:00,13.2,0.0,100,18.1
2024-05-06 10:00:00,13.8,0.1,99,18.6
2024-05-06 11:00:00,14.9,0.2,29,17.1
2024-05-06 12:00:00,15.8,0.3,47,17.4
2024-05-06 13:00:00,16.0,0.4,31,17.1
2024-05-06 14:00:00,16.6,0.1,54,15.8
2024-05-06 15:00:00,17.1,0.1,14,16.1
2024-05-06 16:00:00,17.1,0.0,27,15.9
2024-05-06 17:00:00,17.0,0.0,34,15.5
2024-05-06 18:00:00,16.1,0.0,40,15.0
2024-05-06 19:00:00,14.6,0.0,29,6.6
2024-05-06 20:00:00,12.8,0.0,82,6.2
2024-05-06 21:00:00,11.0,0.0,100,6.8
2024-05-06 22:00:00,10.5,0.0,99,5.9
2024-05-06 23:00:00,9.4,0.0,68,6.9
2024-05-07 00:00:00,8.9,0.0,55,6.5
2024-05-07 01:00:00,8.2,0.0,51,7.3
2024-05-07 02:00:00,8.3,0.0,99,4.8
2024-05-07 03:00:00,9.2,0.0,100,4.3
2024-05-07 04:00:00,8.5,0.0,88,3.6
2024-05-07 05:00:00,8.4,0.0,20,4.0
2024-05-07 06:00:00,8.3,0.0,46,3.6
2024-05-07 07:00:00,9.8,0.0,54,4.3
2024-05-07 08:00:00,11.7,0.0,49,4.7
2024-05-07 09:00:00,13.5,0.0,9,5.1
2024-05-07 10:00:00,15.4,0.0,2,8.3
2024-05-07 11:00:00,16.9,0.1,7,9.3
2024-05-07 12:00:00,18.0,0.1,35,11.3
2024-05-07 13:00:00,18.6,0.0,81,12.3
2024-05-07 14:00:00,18.0,0.1,33,15.8
2024-05-07 15:00:00,17.7,0.3,58,18.8
2024-05-07 16:00:00,18.4,0.2,43,20.6
2024-05-07 17:00:00,16.8,0.3,22,23.5
2024-05-07 18:00:00,16.8,0.0,28,19.1
2024-05-07 19:00:00,16.4,0.0,32,16.2
2024-05-07 20:00:00,15.3,0.0,18,14.8
2024-05-07 21:00:00,13.9,0.0,14,13.0
2024-05-07 22:00:00,13.2,0.0,8,12.5
2024-05-07 23:00:00,12.8,0.0,5,14.5
2024-05-08 00:00:00,12.0,0.0,7,13.7
2024-05-08 01:00:00,11.0,0.0,2,11.5
2024-05-08 02:00:00,11.0,0.0,14,11.5
2024-05-08 03:00:00,9.8,0.0,0,10.2
2024-05-08 04:00:00,8.8,0.0,0,9.5
2024-05-08 05:00:00,8.3,0.0,0,9.3
2024-05-08 06:00:00,8.3,0.0,2,9.3
2024-05-08 07:00:00,9.5,0.0,100,13.3
2024-05-08 08:00:00,10.2,0.0,100,14.1
2024-05-08 09:00:00,11.6,0.0,75,13.4
2024-05-08 10:00:00,13.3,0.0,57,13.5
2024-05-08 11:00:00,15.0,0.0,53,14.3
2024-05-08 12:00:00,15.8,0.0,100,15.0
2024-05-08 13:00:00,16.3,0.0,99,15.4
2024-05-08 14:00:00,14.1,0.0,100,12.7
2024-05-08 15:00:00,14.3,0.0,100,12.7
2024-05-08 16:00:00,14.8,0.0,71,13.9
2024-05-08 17:00:00,14.6,0.0,60,14.6
2024-05-08 18:00:00,14.3,0.0,99,13.9
2024-05-08 19:00:00,14.0,0.0,98,13.4
2024-05-08 20:00:00,13.1,0.0,98,8.9
2024-05-08 21:00:00,12.0,0.0,86,5.6
2024-05-08 22:00:00,11.4,0.0,90,7.1
2024-05-08 23:00:00,10.8,0.0,100,7.7
2024-05-09 00:00:00,9.5,0.0,79,7.2
2024-05-09 01:00:00,8.7,0.0,0,7.4
2024-05-09 02:00:00,8.4,0.0,2,7.6
2024-05-09 03:00:00,7.9,0.0,0,7.5
2024-05-09 04:00:00,7.5,0.0,0,7.9
2024-05-09 05:00:00,7.3,0.0,2,7.1
2024-05-09 06:00:00,7.7,0.0,3,8.1
2024-05-09 07:00:00,9.2,0.0,10,8.2
2024-05-09 08:00:00,10.9,0.0,48,8.4
2024-05-09 09:00:00,12.7,0.0,100,7.9
2024-05-09 10:00:00,14.5,0.0,100,8.4
2024-05-09 11:00:00,16.0,0.0,94,8.4
2024-05-09 12:00:00,17.4,0.0,88,8.5
2024-05-09 13:00:00,18.8,0.0,97,10.1
2024-05-09 14:00:00,19.3,0.0,100,9.2
2024-05-09 15:00:00,19.1,0.0,100,11.3
2024-05-09 16:00:00,19.4,0.0,68,11.5
2024-05-09 17:00:00,19.4,0.0,66,11.9
2024-05-09 18:00:00,18.8,0.0,84,10.4
2024-05-09 19:00:00,18.2,0.0,40,9.0
2024-05-09 20:00:00,16.5,0.0,43,7.6
2024-05-09 21:00:00,14.5,0.0,6,8.0
2024-05-09 22:00:00,13.6,0.0,0,9.2
2024-05-09 23:00:00,13.1,0.0,0,10.2
2024-05-10 00:00:00,12.4,0.0,0,9.8
2024-05-10 01:00:00,11.9,0.0,20,9.1
2024-05-10 02:00:00,11.5,0.0,15,8.7
2024-05-10 03:00:00,10.9,0.0,17,8.2
2024-05-10 04:00:00,10.3,0.0,96,7.5
2024-05-10 05:00:00,9.4,0.0,88,6.3
2024-05-10 06:00:00,9.8,0.0,93,6.3
2024-05-10 07:00:00,11.5,0.0,80,6.3
2024-05-10 08:00:00,13.5,0.0,16,5.7
2024-05-10 09:00:00,15.8,0.0,21,5.4
2024-05-10 10:00:00,18.0,0.0,14,6.0
2024-05-10 11:00:00,19.9,0.0,39,8.1
2024-05-10 12:00:00,21.2,0.0,78,12.9
2024-05-10 13:00:00,21.7,0.0,66,14.7
2024-05-10 14:00:00,22.4,0.0,98,14.5
2024-05-10 15:00:00,22.5,0.0,99,14.8
2024-05-10 16:00:00,22.3,0.0,67,14.6
2024-05-10 17:00:00,22.3,0.0,89,13.7
2024-05-10 18:00:00,21.8,0.0,50,11.6
2024-05-10 19:00:00,20.3,0.0,92,6.1
2024-05-10 20:00:00,17.5,0.0,100,6.8
2024-05-10 21:00:00,16.4,0.0,100,8.1
2024-05-10 22:00:00,15.2,0.0,77,7.7
2024-05-10 23:00:00,14.2,0.0,0,8.7
2024-05-11 00:00:00,13.9,0.0,0,9.8
2024-05-11 01:00:00,13.2,0.0,0,8.7
2024-05-11 02:00:00,12.1,0.0,6,7.1
2024-05-11 03:00:00,11.4,0.0,47,6.5
2024-05-11 04:00:00,10.7,0.0,83,7.7
2024-05-11 05:00:00,10.0,0.0,100,8.4
2024-05-11 06:00:00,11.4,0.0,100,5.6
2024-05-11 07:00:00,13.0,0.0,78,7.4
2024-05-11 08:00:00,15.1,0.0,26,6.4
2024-05-11 09:00:00,17.3,0.0,50,6.8
2024-05-11 10:00:00,19.5,0.0,64,8.2
2024-05-11 11:00:00,21.4,0.0,67,10.0
2024-05-11 12:00:00,22.8,0.0,31,14.2
2024-05-11 13:00:00,23.4,0.0,47,15.2
2024-05-11 14:00:00,24.4,0.0,92,10.8
2024-05-11 15:00:00,24.7,0.0,21,10.3
2024-05-11 16:00:00,24.7,0.0,28,10.6
2024-05-11 17:00:00,24.4,0.0,69,10.2
2024-05-11 18:00:00,23.8,0.0,100,8.2
2024-05-11 19:00:00,22.4,0.0,100,5.0
2024-05-11 20:00:00,18.9,0.0,100,9.5
2024-05-11 21:00:00,17.1,0.0,100,9.7
2024-05-11 22:00:00,17.1,0.0,100,8.0
2024-05-11 23:00:00,16.9,0.0,84,8.9
2024-05-12 00:00:00,14.6,0.0,99,8.7
2024-05-12 01:00:00,13.8,0.0,100,9.2
2024-05-12 02:00:00,15.7,0.0,88,6.6
2024-05-12 03:00:00,15.5,0.0,49,5.5
2024-05-12 04:00:00,15.3,0.0,43,5.1
2024-05-12 05:00:00,11.9,0.0,8,8.0
2024-05-12 06:00:00,12.7,0.0,28,5.4
2024-05-12 07:00:00,15.0,0.0,10,4.6
2024-05-12 08:00:00,17.3,0.0,93,4.9
2024-05-12 09:00:00,19.6,0.0,43,5.2
2024-05-12 10:00:00,22.0,0.0,23,5.5
2024-05-12 11:00:00,24.2,0.0,27,7.1
2024-05-12 12:00:00,23.0,1.2,76,12.7
2024-05-12 13:00:00,23.3,0.7,71,12.4
2024-05-12 14:00:00,24.0,1.0,100,9.7
2024-05-12 15:00:00,22.5,1.3,100,10.2
2024-05-12 16:00:00,19.3,3.8,100,12.5
2024-05-12 17:00:00,19.1,0.2,100,9.9
2024-05-12 18:00:00,19.4,0.1,100,11.3
2024-05-12 19:00:00,18.8,0.0,100,9.5
2024-05-12 20:00:00,18.1,0.0,100,8.5
2024-05-12 21:00:00,17.2,0.0,96,11.1
2024-05-12 22:00:00,16.4,0.0,100,10.8
2024-05-12 23:00:00,15.7,0.0,100,11.3
2024-05-13 00:00:00,15.1,0.0,57,11.7
2024-05-13 01:00:00,14.5,0.0,13,12.1
2024-05-13 02:00:00,15.5,0.0,100,12.1
2024-05-13 03:00:00,15.3,0.0,100,10.2
2024-05-13 04:00:00,15.5,0.0,100,10.5
2024-05-13 05:00:00,15.4,0.0,100,13.8
2024-05-13 06:00:00,14.7,0.0,100,13.9
2024-05-13 07:00:00,14.4,0.0,100,14.2
2024-05-13 08:00:00,14.8,0.0,75,12.6
2024-05-13 09:00:00,16.0,0.0,20,15.0
2024-05-13 10:00:00,17.1,0.0,100,18.3
2024-05-13 11:00:00,17.8,0.0,94,19.6
2024-05-13 12:00:00,18.4,0.0,100,18.6
2024-05-13 13:00:00,18.9,0.0,100,18.7
2024-05-13 14:00:00,19.6,0.0,100,17.7
2024-05-13 15:00:00,20.1,0.0,99,16.2
2024-05-13 16:00:00,20.7,0.0,77,15.9
2024-05-13 17:00:00,20.8,0.0,100,16.9
2024-05-13 18:00:00,20.6,0.0,16,10.5
2024-05-13 19:00:00,20.2,0.0,3,7.2
2024-05-13 20:00:00,18.1,0.0,18,8.4
2024-05-13 21:00:00,17.0,0.0,37,9.5
2024-05-13 22:00:00,16.7,0.0,59,11.2
2024-05-13 23:00:00,16.7,0.0,100,12.0
2024-05-14 00:00:00,16.2,0.0,100,12.9
2024-05-14 01:00:00,16.2,0.0,100,13.4
2024-05-14 02:00:00,15.8,1.8,100,11.8
2024-05-14 03:00:00,15.8,2.1,100,12.5
2024-05-14 04:00:00,15.8,2.0,100,11.9
2024-05-14 05:00:00,15.4,0.7,100,10.9
2024-05-14 06:00:00,14.8,0.1,100,9.5
2024-05-14 07:00:00,14.7,0.3,100,9.8
2024-05-14 08:00:00,14.3,1.2,100,9.0
2024-05-14 09:00:00,14.2,1.2,100,7.5
2024-05-14 10:00:00,14.2,1.0,100,10.7
2024-05-14 11:00:00,14.4,1.8,100,12.8
2024-05-14 12:00:00,14.6,1.3,100,12.8
2024-05-14 13:00:00,15.4,0.5,100,14.1
2024-05-14 14:00:00,14.5,0.5,100,14.0
2024-05-14 15:00:00,14.2,0.6,100,12.3
2024-05-14 16:00:00,14.9,0.4,100,13.1
2024-05-14 17:00:00,14.7,0.4,100,13.5
2024-05-14 18:00:00,14.5,0.3,100,13.7
2024-05-14 19:00:00,14.2,0.2,100,13.2
2024-05-14 20:00:00,13.7,0.2,100,11.4
2024-05-14 21:00:00,13.5,0.3,100,11.0
2024-05-14 22:00:00,13.3,0.2,100,11.3
2024-05-14 23:00:00,13.1,0.1,100,10.5
2024-05-15 00:00:00,12.8,0.1,100,9.4
2024-05-15 01:00:00,12.3,0.0,95,7.8
2024-05-15 02:00:00,12.8,1.2,100,10.1
2024-05-15 03:00:00,12.6,0.2,100,7.6
2024-05-15 04:00:00,12.5,0.3,100,8.0
2024-05-15 05:00:00,12.4,0.1,88,8.3
2024-05-15 06:00:00,12.2,0.0,9,9.2
2024-05-15 07:00:00,12.6,0.0,35,10.3
2024-05-15 08:00:00,13.4,0.0,20,13.0
2024-05-15 09:00:00,14.5,0.0,39,14.1
2024-05-15 10:00:00,15.7,0.0,87,13.6
2024-05-15 11:00:00,16.5,0.0,96,13.2
2024-05-15 12:00:00,17.1,0.1,38,13.2
2024-05-15 13:00:00,18.1,0.1,21,12.4
2024-05-15 14:00:00,18.5,0.0,89,11.9
2024-05-15 15:00:00,18.9,0.0,77,9.7
2024-05-15 16:00:00,19.0,0.0,45,9.7
2024-05-15 17:00:00,18.8,0.0,29,9.8
2024-05-15 18:00:00,18.1,0.0,71,10.2
2024-05-15 19:00:00,16.7,0.1,74,10.3
2024-05-15 20:00:00,15.0,0.0,98,6.8
2024-05-15 21:00:00,15.3,0.0,100,4.1
2024-05-15 22:00:00,13.1,0.0,100,6.4
2024-05-15 23:00:00,13.0,0.0,100,5.6
2024-05-16 00:00:00,12.5,0.0,100,7.1
2024-05-16 01:00:00,12.0,0.0,100,6.6
2024-05-16 02:00:00,13.0,1.4,100,5.1
2024-05-16 03:00:00,12.9,1.3,100,7.1
2024-05-16 04:00:00,12.5,0.5,100,9.7
2024-05-16 05:00:00,12.0,0.0,100,10.2
2024-05-16 06:00:00,11.8,0.0,88,10.3
2024-05-16 07:00:00,12.3,0.0,33,9.5
2024-05-16 08:00:00,13.4,0.0,47,14.0
2024-05-16 09:00:00,14.5,0.0,11,11.9
2024-05-16 10:00:00,15.8,0.0,10,11.4
2024-05-16 11:00:00,16.8,0.0,75,12.5
2024-05-16 12:00:00,17.4,0.0,30,12.8
2024-05-16 13:00:00,18.0,0.0,100,13.0
2024-05-16 14:00:00,18.1,0.0,76,9.3
2024-05-16 15:00:00,18.3,0.0,99,10.2
2024-05-16 16:00:00,18.2,0.0,97,11.2
2024-05-16 17:00:00,17.8,0.0,96,11.0
2024-05-16 18:00:00,17.6,0.0,41,10.9
2024-05-16 19:00:00,16.7,0.0,76,9.7
2024-05-16 20:00:00,15.3,0.0,35,6.6
2024-05-16 21:00:00,13.5,0.0,63,8.7
2024-05-16 22:00:00,11.9,0.0,100,6.6
2024-05-16 23:00:00,11.3,0.0,100,5.4
2024-05-17 00:00:00,10.7,0.0,100,5.6
2024-05-17 01:00:00,10.6,0.0,100,7.9
2024-05-17 02:00:00,10.8,0.0,100,6.9
2024-05-17 03:00:00,10.4,0.0,100,6.2
2024-05-17 04:00:00,10.2,0.0,100,5.7
2024-05-17 05:00:00,10.0,0.0,100,6.0
2024-05-17 06:00:00,10.6,0.0,100,6.1
2024-05-17 07:00:00,11.7,0.0,100,4.6
2024-05-17 08:00:00,13.3,0.0,100,4.6
2024-05-17 09:00:00,15.0,0.0,100,6.8
2024-05-17 10:00:00,16.1,0.0,100,7.3
2024-05-17 11:00:00,17.0,0.0,100,6.3
2024-05-17 12:00:00,17.7,0.0,100,7.3
2024-05-17 13:00:00,18.4,0.1,100,7.0
2024-05-17 14:00:00,18.3,0.0,100,7.4
2024-05-17 15:00:00,18.0,0.1,100,9.9
2024-05-17 16:00:00,18.1,0.0,100,5.5
2024-05-17 17:00:00,18.4,0.0,100,3.5
2024-05-17 18:00:00,18.0,0.0,100,1.8
2024-05-17 19:00:00,17.7,0.0,100,1.5
2024-05-17 20:00:00,15.9,0.0,100,4.3
2024-05-17 21:00:00,14.2,0.0,100,6.5
2024-05-17 22:00:00,13.5,0.0,100,5.9
2024-05-17 23:00:00,13.2,0.0,100,4.0
2024-05-18 00:00:00,12.7,0.0,100,5.5
2024-05-18 01:00:00,12.1,0.0,100,6.1
2024-05-18 02:00:00,12.8,0.1,100,5.2
2024-05-18 03:00:00,12.0,0.0,100,7.6
2024-05-18 04:00:00,11.6,0.0,77,3.9
2024-05-18 05:00:00,11.4,0.0,87,4.2
2024-05-18 06:00:00,11.8,0.0,89,5.4
2024-05-18 07:00:00,12.8,0.0,80,0.7
2024-05-18 08:00:00,14.2,0.0,59,0.8
2024-05-18 09:00:00,15.9,0.0,65,4.9
2024-05-18 10:00:00,16.9,0.0,70,4.8
2024-05-18 11:00:00,17.8,0.2,77,6.0
2024-05-18 12:00:00,18.5,0.2,78,5.7
2024-05-18 13:00:00,19.2,0.0,78,4.3
2024-05-18 14:00:00,20.4,0.2,100,10.1
2024-05-18 15:00:00,19.5,1.8,93,12.6
2024-05-18 16:00:00,18.9,1.4,79,8.2
2024-05-18 17:00:00,19.4,0.0,53,6.8
2024-05-18 18:00:00,18.3,0.0,93,8.6
2024-05-18 19:00:00,16.6,0.2,100,6.6
2024-05-18 20:00:00,14.3,2.9,69,11.5
2024-05-18 21:00:00,13.4,0.1,72,4.6
2024-05-18 22:00:00,12.3,0.0,90,5.3
2024-05-18 23:00:00,12.7,0.0,76,5.6
2024-05-19 00:00:00,11.6,0.0,97,7.3
2024-05-19 01:00:00,11.6,0.0,100,5.0
2024-05-19 02:00:00,13.2,0.0,100,4.9
2024-05-19 03:00:00,12.5,0.0,100,4.3
2024-05-19 04:00:00,12.1,0.0,91,5.2
2024-05-19 05:00:00,12.1,0.0,84,7.9
2024-05-19 06:00:00,12.3,0.0,57,5.4
2024-05-19 07:00:00,13.1,0.0,100,5.4
2024-05-19 08:00:00,13.8,0.0,100,6.1
2024-05-19 09:00:00,14.8,0.0,100,4.3
2024-05-19 10:00:00,16.0,0.2,100,3.2
2024-05-19 11:00:00,16.9,0.1,100,2.9
2024-05-19 12:00:00,17.7,0.1,100,2.4
2024-05-19 13:00:00,18.4,0.2,100,3.2
2024-05-19 14:00:00,17.7,0.0,57,4.9
2024-05-19 15:00:00,17.7,0.0,50,6.6
2024-05-19 16:00:00,18.4,0.0,11,6.9
2024-05-19 17:00:00,19.1,0.1,33,7.7
2024-05-19 18:00:00,18.6,0.1,33,8.9
2024-05-19 19:00:00,17.3,1.2,65,8.0
2024-05-19 20:00:00,16.0,0.0,60,5.1
2024-05-19 21:00:00,14.1,0.0,22,6.9
2024-05-19 22:00:00,14.0,0.0,7,6.5
2024-05-19 23:00:00,12.7,0.0,4,6.9
2024-05-20 00:00:00,11.7,0.0,4,7.0
2024-05-20 01:00:00,11.2,0.0,15,6.4
2024-05-20 02:00:00,13.2,0.0,81,10.0
2024-05-20 03:00:00,12.6,0.0,6,8.3
2024-05-20 04:00:00,11.9,0.0,1,6.7
2024-05-20 05:00:00,11.7,0.0,12,8.2
2024-05-20 06:00:00,11.7,0.0,15,8.5
2024-05-20 07:00:00,12.8,0.0,0,8.2
2024-05-20 08:00:00,14.6,0.0,63,7.8
2024-05-20 09:00:00,16.3,0.0,4,7.4
2024-05-20 10:00:00,18.1,0.1,50,8.9
2024-05-20 11:00:00,19.5,0.0,38,9.6
2024-05-20 12:00:00,20.3,0.0,48,11.0
2024-05-20 13:00:00,21.0,0.0,80,12.2
2024-05-20 14:00:00,21.2,0.0,98,14.5
2024-05-20 15:00:00,21.3,0.0,100,12.4
2024-05-20 16:00:00,19.6,0.5,100,12.3
2024-05-20 17:00:00,16.9,6.0,96,9.8
2024-05-20 18:00:00,16.5,2.7,98,8.1
2024-05-20 19:00:00,16.1,0.1,100,10.2
2024-05-20 20:00:00,15.7,0.0,100,8.4
2024-05-20 21:00:00,14.9,0.4,100,8.4
2024-05-20 22:00:00,14.5,0.7,100,5.9
2024-05-20 23:00:00,14.6,2.4,100,8.0
2024-05-21 00:00:00,14.1,0.9,100,8.5
2024-05-21 01:00:00,14.1,1.2,35,6.4
2024-05-21 02:00:00,13.3,0.0,94,6.1
2024-05-21 03:00:00,12.8,0.0,80,4.7
2024-05-21 04:00:00,12.2,0.0,96,5.2
2024-05-21 05:00:00,11.8,0.0,100,4.3
2024-05-21 06:00:00,12.4,0.0,100,5.0
2024-05-21 07:00:00,12.9,0.0,100,6.8
2024-05-21 08:00:00,14.2,0.0,83,6.8
2024-05-21 09:00:00,15.5,0.0,100,6.7
2024-05-21 10:00:00,16.7,0.0,85,6.0
2024-05-21 11:00:00,17.4,0.0,100,6.2
2024-05-21 12:00:00,18.0,0.1,100,6.3
2024-05-21 13:00:00,19.0,0.1,100,4.8
2024-05-21 14:00:00,19.3,0.3,100,7.9
2024-05-21 15:00:00,18.0,1.2,99,6.2
2024-05-21 16:00:00,16.0,6.6,79,9.0
2024-05-21 17:00:00,16.5,0.1,32,6.4
2024-05-21 18:00:00,15.7,0.2,82,10.0
2024-05-21 19:00:00,15.5,0.1,74,10.9
2024-05-21 20:00:00,14.9,0.0,43,9.3
2024-05-21 21:00:00,14.2,0.0,59,10.0
2024-05-21 22:00:00,13.7,0.3,99,11.9
2024-05-21 23:00:00,13.8,0.1,64,10.6
2024-05-22 00:00:00,13.4,0.0,54,11.5
2024-05-22 01:00:00,12.6,0.0,10,10.1
2024-05-22 02:00:00,12.6,0.0,48,10.9
2024-05-22 03:00:00,11.8,0.0,15,11.5
2024-05-22 04:00:00,11.2,0.0,20,10.1
2024-05-22 05:00:00,11.1,0.0,90,10.6
2024-05-22 06:00:00,11.9,0.0,100,14.1
2024-05-22 07:00:00,12.7,0.0,100,19.3
2024-05-22 08:00:00,13.9,0.0,100,17.6
2024-05-22 09:00:00,15.2,0.1,85,19.9
2024-05-22 10:00:00,15.9,0.3,43,20.5
2024-05-22 11:00:00,17.2,0.0,51,19.4
2024-05-22 12:00:00,18.3,0.1,100,19.0
2024-05-22 13:00:00,16.7,1.4,57,20.3
2024-05-22 14:00:00,16.8,0.4,69,18.3
2024-05-22 15:00:00,18.4,0.4,34,15.5
2024-05-22 16:00:00,18.8,0.1,22,13.8
2024-05-22 17:00:00,18.8,0.0,10,12.5
2024-05-22 18:00:00,18.3,0.1,33,14.5
2024-05-22 19:00:00,16.9,0.9,65,12.2
2024-05-22 20:00:00,15.7,0.0,34,8.7
2024-05-22 21:00:00,14.3,0.0,17,8.9
2024-05-22 22:00:00,13.3,0.0,17,8.1
2024-05-22 23:00:00,12.9,0.0,16,9.3
2024-05-23 00:00:00,12.6,0.0,21,10.5
2024-05-23 01:00:00,12.1,0.0,62,10.5
2024-05-23 02:00:00,12.7,2.5,100,10.2
2024-05-23 03:00:00,12.5,0.6,100,11.3
2024-05-23 04:00:00,12.1,0.3,36,7.8
2024-05-23 05:00:00,11.6,0.1,22,8.4
2024-05-23 06:00:00,11.7,0.0,25,7.4
2024-05-23 07:00:00,12.7,0.0,24,6.8
2024-05-23 08:00:00,14.1,0.0,97,7.3
2024-05-23 09:00:00,15.4,0.0,97,6.8
2024-05-23 10:00:00,16.6,0.0,97,7.3
2024-05-23 11:00:00,17.7,0.0,100,8.3
2024-05-23 12:00:00,18.4,0.1,100,8.9
2024-05-23 13:00:00,18.2,0.1,100,8.9
2024-05-23 14:00:00,18.9,0.0,100,2.1
2024-05-23 15:00:00,16.3,3.7,100,12.3
2024-05-23 16:00:00,17.8,0.0,60,7.2
2024-05-23 17:00:00,17.6,0.2,62,8.2
2024-05-23 18:00:00,17.4,0.0,15,6.6
2024-05-23 19:00:00,17.1,0.0,8,3.4
2024-05-23 20:00:00,16.5,0.0,11,3.3
2024-05-23 21:00:00,13.8,0.4,41,6.0
2024-05-23 22:00:00,13.2,0.0,42,7.2
2024-05-23 23:00:00,11.4,0.0,21,6.1
