time,date,hour,temperature_2m,precipitation,cloud_cover,wind_speed_10m,is_holiday,is_vacation,has_event,has_event_champs,has_event_stsperes,has_event_convention
2024-11-07 01:00:00,2024-11-07,1,10.3,0.0,100,5.3,0.0,False,0,0,1,1
2024-11-07 02:00:00,2024-11-07,2,10.1,0.0,100,5.7,0.0,False,0,0,1,1
2024-11-07 03:00:00,2024-11-07,3,10.1,0.0,100,5.9,0.0,False,0,0,1,1
2024-11-07 04:00:00,2024-11-07,4,10.1,0.0,100,7.2,0.0,False,0,0,1,1
2024-11-07 05:00:00,2024-11-07,5,10.2,0.0,100,7.7,0.0,False,0,0,1,1
2024-11-07 06:00:00,2024-11-07,6,10.3,0.0,100,6.8,0.0,False,0,0,1,1
2024-11-07 07:00:00,2024-11-07,7,10.4,0.0,100,6.7,0.0,False,0,0,1,1
2024-11-07 08:00:00,2024-11-07,8,10.5,0.0,100,6.9,0.0,False,0,0,1,1
2024-11-07 09:00:00,2024-11-07,9,11.1,0.0,100,9.2,0.0,False,0,0,1,1
2024-11-07 10:00:00,2024-11-07,10,12.3,0.0,100,13.0,0.0,False,0,0,1,1
2024-11-07 11:00:00,2024-11-07,11,12.9,0.0,100,14.7,0.0,False,0,0,1,1
2024-11-07 12:00:00,2024-11-07,12,13.4,0.0,100,14.6,0.0,False,0,0,1,1
2024-11-07 13:00:00,2024-11-07,13,13.7,0.0,100,13.6,0.0,False,0,0,1,1
2024-11-07 14:00:00,2024-11-07,14,12.8,0.0,100,11.2,0.0,False,0,0,1,1
2024-11-07 15:00:00,2024-11-07,15,12.7,0.0,100,10.5,0.0,False,0,0,1,1
2024-11-07 16:00:00,2024-11-07,16,12.5,0.0,100,9.7,0.0,False,0,0,1,1
2024-11-07 17:00:00,2024-11-07,17,12.3,0.0,100,9.3,0.0,False,0,0,1,1
2024-11-07 18:00:00,2024-11-07,18,11.9,0.0,100,11.4,0.0,False,0,0,1,1
2024-11-07 19:00:00,2024-11-07,19,11.5,0.0,100,12.3,0.0,False,0,0,1,1
2024-11-07 20:00:00,2024-11-07,20,11.1,0.0,100,12.5,0.0,False,0,0,1,1
2024-11-07 21:00:00,2024-11-07,21,10.4,0.0,77,12.6,0.0,False,0,0,1,1
2024-11-07 22:00:00,2024-11-07,22,9.5,0.0,87,11.4,0.0,False,0,0,1,1
2024-11-07 23:00:00,2024-11-07,23,8.8,0.0,100,9.9,0.0,False,0,0,1,1
2024-11-08 00:00:00,2024-11-08,0,8.6,0.0,100,7.6,0.0,False,0,0,1,1
2024-11-08 01:00:00,2024-11-08,1,8.6,0.0,100,6.4,0.0,False,0,0,1,1
2024-11-08 02:00:00,2024-11-08,2,8.3,0.0,100,8.6,0.0,False,0,0,1,1
2024-11-08 03:00:00,2024-11-08,3,8.3,0.0,100,9.4,0.0,False,0,0,1,1
2024-11-08 04:00:00,2024-11-08,4,8.3,0.0,100,10.1,0.0,False,0,0,1,1
2024-11-08 05:00:00,2024-11-08,5,8.4,0.0,100,10.3,0.0,False,0,0,1,1
2024-11-08 06:00:00,2024-11-08,6,8.6,0.0,100,9.4,0.0,False,0,0,1,1
2024-11-08 07:00:00,2024-11-08,7,8.8,0.0,100,8.3,0.0,False,0,0,1,1
2024-11-08 08:00:00,2024-11-08,8,8.9,0.0,100,6.3,0.0,False,0,0,1,1
2024-11-08 09:00:00,2024-11-08,9,9.3,0.0,100,7.1,0.0,False,0,0,1,1
2024-11-08 10:00:00,2024-11-08,10,9.7,0.0,100,7.8,0.0,False,0,0,1,1
2024-11-08 11:00:00,2024-11-08,11,10.4,0.0,100,8.4,0.0,False,0,0,1,1
2024-11-08 12:00:00,2024-11-08,12,11.0,0.0,100,8.5,0.0,False,0,0,1,1
2024-11-08 13:00:00,2024-11-08,13,11.6,0.0,100,8.7,0.0,False,0,0,1,1
2024-11-08 14:00:00,2024-11-08,14,10.8,0.0,100,9.7,0.0,False,0,0,1,1
2024-11-08 15:00:00,2024-11-08,15,10.9,0.0,100,8.2,0.0,False,0,0,1,1
2024-11-08 16:00:00,2024-11-08,16,11.0,0.0,100,7.2,0.0,False,0,0,1,1
2024-11-08 17:00:00,2024-11-08,17,10.8,0.0,100,6.2,0.0,False,0,0,1,1
2024-11-08 18:00:00,2024-11-08,18,10.6,0.0,100,3.6,0.0,False,0,0,1,1
2024-11-08 19:00:00,2024-11-08,19,10.3,0.0,100,5.9,0.0,False,0,0,1,1
2024-11-08 20:00:00,2024-11-08,20,10.3,0.0,100,4.4,0.0,False,0,0,1,1
2024-11-08 21:00:00,2024-11-08,21,10.2,0.0,100,4.0,0.0,False,0,0,1,1
2024-11-08 22:00:00,2024-11-08,22,10.2,0.0,100,3.7,0.0,False,0,0,1,1
2024-11-08 23:00:00,2024-11-08,23,10.2,0.0,100,2.9,0.0,False,0,0,1,1
2024-11-09 00:00:00,2024-11-09,0,10.0,0.0,79,2.7,0.0,False,0,0,1,1
2024-11-09 01:00:00,2024-11-09,1,9.2,0.0,5,4.6,0.0,False,0,0,1,1
2024-11-09 02:00:00,2024-11-09,2,9.2,0.0,83,3.4,0.0,False,0,0,1,1
2024-11-09 03:00:00,2024-11-09,3,8.7,0.0,70,5.2,0.0,False,0,0,1,1
2024-11-09 04:00:00,2024-11-09,4,8.6,0.0,100,4.7,0.0,False,0,0,1,1
2024-11-09 05:00:00,2024-11-09,5,9.1,0.0,100,2.9,0.0,False,0,0,1,1
2024-11-09 06:00:00,2024-11-09,6,9.2,0.0,100,4.4,0.0,False,0,0,1,1
2024-11-09 07:00:00,2024-11-09,7,9.2,0.0,100,5.1,0.0,False,0,0,1,1
2024-11-09 08:00:00,2024-11-09,8,9.3,0.0,100,5.9,0.0,False,0,0,1,1
2024-11-09 09:00:00,2024-11-09,9,9.8,0.0,100,6.3,0.0,False,0,0,1,1
2024-11-09 10:00:00,2024-11-09,10,10.5,0.0,100,6.6,0.0,False,0,0,1,1
2024-11-09 11:00:00,2024-11-09,11,11.5,0.0,91,7.1,0.0,False,0,0,1,1
2024-11-09 12:00:00,2024-11-09,12,12.6,0.0,10,5.9,0.0,False,0,0,1,1
2024-11-09 13:00:00,2024-11-09,13,13.6,0.0,19,6.6,0.0,False,0,0,1,1
2024-11-09 14:00:00,2024-11-09,14,12.0,0.0,100,3.4,0.0,False,0,0,1,1
2024-11-09 15:00:00,2024-11-09,15,12.4,0.0,100,1.9,0.0,False,0,0,1,1
2024-11-09 16:00:00,2024-11-09,16,12.4,0.0,100,2.1,0.0,False,0,0,1,1
2024-11-09 17:00:00,2024-11-09,17,12.0,0.0,100,3.4,0.0,False,0,0,1,1
2024-11-09 18:00:00,2024-11-09,18,11.6,0.0,100,3.7,0.0,False,0,0,1,1
2024-11-09 19:00:00,2024-11-09,19,11.5,0.0,100,4.4,0.0,False,0,0,1,1
2024-11-09 20:00:00,2024-11-09,20,11.3,0.0,99,4.4,0.0,False,0,0,1,1
2024-11-09 21:00:00,2024-11-09,21,9.9,0.0,42,5.4,0.0,False,0,0,1,1
2024-11-09 22:00:00,2024-11-09,22,9.4,0.0,100,6.4,0.0,False,0,0,1,1
2024-11-09 23:00:00,2024-11-09,23,9.8,0.0,100,5.0,0.0,False,0,0,1,1
2024-11-10 00:00:00,2024-11-10,0,10.8,0.0,100,3.8,0.0,False,0,1,1,1
2024-11-10 01:00:00,2024-11-10,1,11.2,0.1,100,3.4,0.0,False,0,1,1,1
2024-11-10 02:00:00,2024-11-10,2,10.5,0.1,100,5.1,0.0,False,0,1,1,1
2024-11-10 03:00:00,2024-11-10,3,10.5,0.0,100,6.5,0.0,False,0,1,1,1
2024-11-10 04:00:00,2024-11-10,4,10.7,0.0,100,5.1,0.0,False,0,1,1,1
2024-11-10 05:00:00,2024-11-10,5,10.7,0.0,100,4.9,0.0,False,0,1,1,1
2024-11-10 06:00:00,2024-11-10,6,10.7,0.0,100,5.8,0.0,False,0,1,1,1
2024-11-10 07:00:00,2024-11-10,7,10.7,0.0,100,6.0,0.0,False,0,1,1,1
2024-11-10 08:00:00,2024-11-10,8,10.7,0.1,100,6.5,0.0,False,0,1,1,1
2024-11-10 09:00:00,2024-11-10,9,10.8,0.1,100,7.3,0.0,False,0,1,1,1
2024-11-10 10:00:00,2024-11-10,10,11.0,0.1,100,7.4,0.0,False,0,1,1,1
2024-11-10 11:00:00,2024-11-10,11,11.5,0.0,100,8.2,0.0,False,0,1,1,1
2024-11-10 12:00:00,2024-11-10,12,11.8,0.0,100,10.9,0.0,False,0,1,1,1
2024-11-10 13:00:00,2024-11-10,13,12.0,0.0,100,12.6,0.0,False,0,1,1,1
2024-11-10 14:00:00,2024-11-10,14,11.4,0.0,100,12.0,0.0,False,0,1,1,1
2024-11-10 15:00:00,2024-11-10,15,11.5,0.0,100,10.1,0.0,False,0,1,1,1
2024-11-10 16:00:00,2024-11-10,16,11.6,0.0,100,8.7,0.0,False,0,1,1,1
2024-11-10 17:00:00,2024-11-10,17,11.4,0.0,91,5.9,0.0,False,0,1,1,1
2024-11-10 18:00:00,2024-11-10,18,9.7,0.0,84,5.2,0.0,False,0,1,1,1
2024-11-10 19:00:00,2024-11-10,19,8.9,0.0,50,6.5,0.0,False,0,1,1,1
2024-11-10 20:00:00,2024-11-10,20,8.3,0.0,79,8.6,0.0,False,0,1,1,1
2024-11-10 21:00:00,2024-11-10,21,7.9,0.0,97,8.1,0.0,False,0,1,1,1
2024-11-10 22:00:00,2024-11-10,22,7.8,0.0,74,8.0,0.0,False,0,1,1,1
2024-11-10 23:00:00,2024-11-10,23,7.3,0.0,17,8.2,0.0,False,0,1,1,1
2024-11-11 00:00:00,2024-11-11,0,6.2,0.0,58,6.8,1.0,False,0,1,1,1
2024-11-11 01:00:00,2024-11-11,1,5.3,0.0,6,6.7,1.0,False,0,1,1,1
2024-11-11 02:00:00,2024-11-11,2,6.1,0.0,94,4.4,1.0,False,0,1,1,1
2024-11-11 03:00:00,2024-11-11,3,5.7,0.0,99,5.9,1.0,False,0,1,1,1
2024-11-11 04:00:00,2024-11-11,4,6.0,0.0,65,4.0,1.0,False,0,1,1,1
2024-11-11 05:00:00,2024-11-11,5,5.6,0.0,100,5.1,1.0,False,0,1,1,1
2024-11-11 06:00:00,2024-11-11,6,7.0,0.0,100,4.7,1.0,False,0,1,1,1
2024-11-11 07:00:00,2024-11-11,7,8.2,0.0,100,6.0,1.0,False,0,1,1,1
2024-11-11 08:00:00,2024-11-11,8,9.0,0.0,100,6.3,1.0,False,0,1,1,1
2024-11-11 09:00:00,2024-11-11,9,9.8,0.0,100,7.5,1.0,False,0,1,1,1
2024-11-11 10:00:00,2024-11-11,10,10.9,0.0,100,6.5,1.0,False,0,1,1,1
2024-11-11 11:00:00,2024-11-11,11,11.8,0.1,100,7.0,1.0,False,0,1,1,1
2024-11-11 12:00:00,2024-11-11,12,12.7,0.4,100,11.3,1.0,False,0,1,1,1
2024-11-11 13:00:00,2024-11-11,13,13.5,0.0,100,14.4,1.0,False,0,1,1,1
2024-11-11 14:00:00,2024-11-11,14,12.8,0.0,100,18.5,1.0,False,0,1,1,1
2024-11-11 15:00:00,2024-11-11,15,12.0,0.0,100,18.0,1.0,False,0,1,1,1
2024-11-11 16:00:00,2024-11-11,16,11.6,0.0,100,13.9,1.0,False,0,1,1,1
2024-11-11 17:00:00,2024-11-11,17,11.0,0.0,98,10.1,1.0,False,0,1,1,1
2024-11-11 18:00:00,2024-11-11,18,10.0,0.0,68,11.2,1.0,False,0,1,1,1
2024-11-11 19:00:00,2024-11-11,19,9.6,0.0,97,13.4,1.0,False,0,1,1,1
2024-11-11 20:00:00,2024-11-11,20,8.7,0.0,11,13.8,1.0,False,0,1,1,1
2024-11-11 21:00:00,2024-11-11,21,7.9,0.0,27,14.3,1.0,False,0,1,1,1
2024-11-11 22:00:00,2024-11-11,22,7.6,0.0,15,13.4,1.0,False,0,1,1,1
2024-11-11 23:00:00,2024-11-11,23,7.3,0.0,19,13.7,1.0,False,0,1,1,1
2024-11-12 00:00:00,2024-11-12,0,7.2,0.0,6,14.2,0.0,False,0,1,1,1
2024-11-12 01:00:00,2024-11-12,1,7.2,0.0,37,15.2,0.0,False,0,1,1,1
2024-11-12 02:00:00,2024-11-12,2,7.3,0.0,31,15.8,0.0,False,0,1,1,1
2024-11-12 03:00:00,2024-11-12,3,7.6,0.0,60,17.4,0.0,False,0,1,1,1
2024-11-12 04:00:00,2024-11-12,4,7.7,0.0,96,17.9,0.0,False,0,1,1,1
2024-11-12 05:00:00,2024-11-12,5,8.2,0.0,92,18.8,0.0,False,0,1,1,1
2024-11-12 06:00:00,2024-11-12,6,8.6,0.1,86,19.0,0.0,False,0,1,1,1
2024-11-12 07:00:00,2024-11-12,7,8.4,0.2,100,19.0,0.0,False,0,1,1,1
2024-11-12 08:00:00,2024-11-12,8,8.8,0.3,96,21.2,0.0,False,0,1,1,1
2024-11-12 09:00:00,2024-11-12,9,9.0,0.0,88,22.9,0.0,False,0,1,1,1
2024-11-12 10:00:00,2024-11-12,10,9.1,0.7,66,27.5,0.0,False,0,1,1,1
2024-11-12 11:00:00,2024-11-12,11,9.5,0.4,74,29.9,0.0,False,0,1,1,1
2024-11-12 12:00:00,2024-11-12,12,9.9,0.1,63,26.2,0.0,False,0,1,1,1
2024-11-12 13:00:00,2024-11-12,13,10.5,0.1,95,28.2,0.0,False,0,1,1,1
2024-11-12 14:00:00,2024-11-12,14,10.5,0.1,49,21.6,0.0,False,0,1,1,1
2024-11-12 15:00:00,2024-11-12,15,10.7,0.1,70,19.4,0.0,False,0,1,1,1
2024-11-12 16:00:00,2024-11-12,16,10.4,0.0,32,14.6,0.0,False,0,1,1,1
2024-11-12 17:00:00,2024-11-12,17,9.8,0.0,26,13.9,0.0,False,0,1,1,1
2024-11-12 18:00:00,2024-11-12,18,9.2,0.0,95,12.3,0.0,False,0,1,1,1
2024-11-12 19:00:00,2024-11-12,19,8.7,0.0,100,11.0,0.0,False,0,1,1,1
2024-11-12 20:00:00,2024-11-12,20,8.8,0.0,100,12.3,0.0,False,0,1,1,1
2024-11-12 21:00:00,2024-11-12,21,8.5,0.0,75,10.8,0.0,False,0,1,1,1
2024-11-12 22:00:00,2024-11-12,22,8.2,0.0,100,11.1,0.0,False,0,1,1,1
2024-11-12 23:00:00,2024-11-12,23,8.1,0.0,100,12.8,0.0,False,0,1,1,1
2024-11-13 00:00:00,2024-11-13,0,8.1,0.0,65,12.8,0.0,False,0,1,1,1
2024-11-13 01:00:00,2024-11-13,1,7.2,0.0,16,10.3,0.0,False,0,1,1,1
2024-11-13 02:00:00,2024-11-13,2,8.9,0.0,100,10.3,0.0,False,0,1,1,1
2024-11-13 03:00:00,2024-11-13,3,8.7,0.0,100,10.7,0.0,False,0,1,1,1
2024-11-13 04:00:00,2024-11-13,4,8.4,0.0,100,10.5,0.0,False,0,1,1,1
2024-11-13 05:00:00,2024-11-13,5,8.0,0.0,98,10.2,0.0,False,0,1,1,1
2024-11-13 06:00:00,2024-11-13,6,7.5,0.0,100,10.1,0.0,False,0,1,1,1
2024-11-13 07:00:00,2024-11-13,7,7.1,0.0,100,9.8,0.0,False,0,1,1,1
2024-11-13 08:00:00,2024-11-13,8,6.6,0.0,100,9.0,0.0,False,0,1,1,1
2024-11-13 09:00:00,2024-11-13,9,6.7,0.0,100,8.9,0.0,False,0,1,1,1
2024-11-13 10:00:00,2024-11-13,10,7.6,0.0,100,10.1,0.0,False,0,1,1,1
2024-11-13 11:00:00,2024-11-13,11,8.3,0.0,100,12.2,0.0,False,0,1,1,1
2024-11-13 12:00:00,2024-11-13,12,8.7,0.0,100,11.9,0.0,False,0,1,1,1
2024-11-13 13:00:00,2024-11-13,13,9.1,0.0,100,10.9,0.0,False,0,1,1,1
2024-11-13 14:00:00,2024-11-13,14,9.1,0.0,100,12.8,0.0,False,0,1,1,1
2024-11-13 15:00:00,2024-11-13,15,9.1,0.0,100,12.0,0.0,False,0,1,1,1
2024-11-13 16:00:00,2024-11-13,16,8.9,0.0,46,9.6,0.0,False,0,1,1,1
2024-11-13 17:00:00,2024-11-13,17,8.2,0.0,99,7.5,0.0,False,0,1,1,1
2024-11-13 18:00:00,2024-11-13,18,7.5,0.0,37,6.0,0.0,False,0,1,1,1
2024-11-13 19:00:00,2024-11-13,19,6.9,0.0,69,7.3,0.0,False,0,1,1,1
2024-11-13 20:00:00,2024-11-13,20,6.6,0.0,95,7.6,0.0,False,0,1,1,1
2024-11-13 21:00:00,2024-11-13,21,6.2,0.0,33,6.4,0.0,False,0,1,1,1
2024-11-13 22:00:00,2024-11-13,22,5.8,0.0,15,6.1,0.0,False,0,1,1,1
2024-11-13 23:00:00,2024-11-13,23,5.5,0.0,20,5.7,0.0,False,0,1,1,1
2024-11-14 00:00:00,2024-11-14,0,5.0,0.0,9,4.4,0.0,False,0,1,1,1
2024-11-14 01:00:00,2024-11-14,1,4.5,0.0,100,4.1,0.0,False,0,1,1,1
2024-11-14 02:00:00,2024-11-14,2,6.4,0.0,100,4.9,0.0,False,0,1,1,1
2024-11-14 03:00:00,2024-11-14,3,6.6,0.0,100,3.9,0.0,False,0,1,1,1
2024-11-14 04:00:00,2024-11-14,4,6.1,0.0,100,3.7,0.0,False,0,1,1,1
2024-11-14 05:00:00,2024-11-14,5,5.8,0.0,100,3.1,0.0,False,0,1,1,1
2024-11-14 06:00:00,2024-11-14,6,5.6,0.0,100,3.1,0.0,False,0,1,1,1
2024-11-14 07:00:00,2024-11-14,7,5.6,0.0,100,4.1,0.0,False,0,1,1,1
2024-11-14 08:00:00,2024-11-14,8,6.3,0.0,100,5.2,0.0,False,0,1,1,1
2024-11-14 09:00:00,2024-11-14,9,6.9,0.0,100,5.2,0.0,False,0,1,1,1
2024-11-14 10:00:00,2024-11-14,10,7.7,0.0,100,5.1,0.0,False,0,1,1,1
2024-11-14 11:00:00,2024-11-14,11,9.0,0.0,100,3.5,0.0,False,0,1,1,1
2024-11-14 12:00:00,2024-11-14,12,9.7,0.0,43,2.8,0.0,False,0,1,1,1
2024-11-14 13:00:00,2024-11-14,13,11.1,0.0,65,6.9,0.0,False,0,1,1,1
2024-11-14 14:00:00,2024-11-14,14,12.1,0.0,58,7.8,0.0,False,0,1,1,1
2024-11-14 15:00:00,2024-11-14,15,12.5,0.0,100,6.9,0.0,False,0,1,1,1
2024-11-14 16:00:00,2024-11-14,16,12.1,0.0,100,3.2,0.0,False,0,1,1,1
2024-11-14 17:00:00,2024-11-14,17,10.9,0.0,42,3.6,0.0,False,0,1,1,1
2024-11-14 18:00:00,2024-11-14,18,9.9,0.0,71,4.7,0.0,False,0,1,1,1
2024-11-14 19:00:00,2024-11-14,19,9.8,0.0,54,5.3,0.0,False,0,1,1,1
2024-11-14 20:00:00,2024-11-14,20,9.3,0.0,57,4.9,0.0,False,0,1,1,1
2024-11-14 21:00:00,2024-11-14,21,9.4,0.0,100,6.1,0.0,False,0,1,1,1
2024-11-14 22:00:00,2024-11-14,22,9.6,0.0,100,5.7,0.0,False,0,1,1,1
2024-11-14 23:00:00,2024-11-14,23,9.7,0.0,100,5.4,0.0,False,0,1,1,1
2024-11-15 00:00:00,2024-11-15,0,9.9,0.0,100,6.6,0.0,False,0,1,1,1
2024-11-15 01:00:00,2024-11-15,1,9.9,0.0,100,7.4,0.0,False,0,1,1,1
2024-11-15 02:00:00,2024-11-15,2,10.2,0.1,100,8.8,0.0,False,0,1,1,1
2024-11-15 03:00:00,2024-11-15,3,9.6,0.0,100,7.1,0.0,False,0,1,1,1
2024-11-15 04:00:00,2024-11-15,4,9.1,0.0,99,6.4,0.0,False,0,1,1,1
2024-11-15 05:00:00,2024-11-15,5,8.7,0.0,96,5.8,0.0,False,0,1,1,1
2024-11-15 06:00:00,2024-11-15,6,8.2,0.0,59,5.7,0.0,False,0,1,1,1
2024-11-15 07:00:00,2024-11-15,7,7.5,0.0,48,4.4,0.0,False,0,1,1,1
2024-11-15 08:00:00,2024-11-15,8,6.9,0.0,50,3.5,0.0,False,0,1,1,1
2024-11-15 09:00:00,2024-11-15,9,7.2,0.0,71,4.6,0.0,False,0,1,1,1
2024-11-15 10:00:00,2024-11-15,10,8.0,0.0,71,2.8,0.0,False,0,1,1,1
2024-11-15 11:00:00,2024-11-15,11,9.1,0.0,57,3.0,0.0,False,0,1,1,1
2024-11-15 12:00:00,2024-11-15,12,10.0,0.0,30,4.8,0.0,False,0,1,1,1
2024-11-15 13:00:00,2024-11-15,13,10.5,0.0,98,6.8,0.0,False,0,1,1,1
2024-11-15 14:00:00,2024-11-15,14,10.3,0.0,82,4.9,0.0,False,0,1,1,1
2024-11-15 15:00:00,2024-11-15,15,10.3,0.0,66,4.2,0.0,False,0,1,1,1
2024-11-15 16:00:00,2024-11-15,16,10.1,0.0,56,3.1,0.0,False,0,1,1,1
2024-11-15 17:00:00,2024-11-15,17,9.4,0.0,55,1.5,0.0,False,0,1,1,1
2024-11-15 18:00:00,2024-11-15,18,8.7,0.0,64,1.5,0.0,False,0,1,1,1
2024-11-15 19:00:00,2024-11-15,19,8.3,0.0,81,1.9,0.0,False,0,1,1,1
2024-11-15 20:00:00,2024-11-15,20,7.9,0.0,83,3.3,0.0,False,0,1,1,1
2024-11-15 21:00:00,2024-11-15,21,7.8,0.0,91,3.3,0.0,False,0,1,1,1
2024-11-15 22:00:00,2024-11-15,22,7.9,0.0,94,3.0,0.0,False,0,1,1,1
2024-11-15 23:00:00,2024-11-15,23,7.7,0.0,100,3.4,0.0,False,0,1,1,1
2024-11-16 00:00:00,2024-11-16,0,7.5,0.0,100,2.5,0.0,False,0,1,1,1
2024-11-16 01:00:00,2024-11-16,1,7.4,0.0,94,0.5,0.0,False,0,1,1,1
2024-11-16 02:00:00,2024-11-16,2,8.1,0.0,99,1.5,0.0,False,0,1,1,1
2024-11-16 03:00:00,2024-11-16,3,7.7,0.0,97,1.8,0.0,False,0,1,1,1
2024-11-16 04:00:00,2024-11-16,4,7.7,0.0,95,0.7,0.0,False,0,1,1,1
2024-11-16 05:00:00,2024-11-16,5,7.5,0.0,74,0.4,0.0,False,0,1,1,1
2024-11-16 06:00:00,2024-11-16,6,6.9,0.0,85,1.6,0.0,False,0,1,1,1
2024-11-16 07:00:00,2024-11-16,7,6.5,0.0,85,1.5,0.0,False,0,1,1,1
2024-11-16 08:00:00,2024-11-16,8,6.3,0.0,21,1.4,0.0,False,0,1,1,1
2024-11-16 09:00:00,2024-11-16,9,6.9,0.0,19,0.9,0.0,False,0,1,1,1
2024-11-16 10:00:00,2024-11-16,10,8.0,0.0,17,0.6,0.0,False,0,1,1,1
2024-11-16 11:00:00,2024-11-16,11,8.7,0.0,21,1.5,0.0,False,0,1,1,1
2024-11-16 12:00:00,2024-11-16,12,9.1,0.0,23,1.4,0.0,False,0,1,1,1
2024-11-16 13:00:00,2024-11-16,13,9.5,0.0,53,3.1,0.0,False,0,1,1,1
2024-11-16 14:00:00,2024-11-16,14,9.3,0.0,100,2.8,0.0,False,0,1,1,1
2024-11-16 15:00:00,2024-11-16,15,9.2,0.0,99,4.6,0.0,False,0,1,1,1
2024-11-16 16:00:00,2024-11-16,16,9.0,0.0,100,4.8,0.0,False,0,1,1,1
2024-11-16 17:00:00,2024-11-16,17,7.7,0.0,100,4.9,0.0,False,0,1,1,1
2024-11-16 18:00:00,2024-11-16,18,6.9,0.0,30,5.5,0.0,False,0,1,1,1
2024-11-16 19:00:00,2024-11-16,19,6.4,0.0,64,5.6,0.0,False,0,1,1,1
2024-11-16 20:00:00,2024-11-16,20,6.2,0.0,94,6.0,0.0,False,0,1,1,1
2024-11-16 21:00:00,2024-11-16,21,5.9,0.0,37,6.8,0.0,False,0,1,1,1
2024-11-16 22:00:00,2024-11-16,22,5.3,0.0,31,7.0,0.0,False,0,1,1,1
2024-11-16 23:00:00,2024-11-16,23,5.1,0.0,19,7.5,0.0,False,0,1,1,1
2024-11-17 00:00:00,2024-11-17,0,4.5,0.0,20,8.9,0.0,False,0,1,1,1
2024-11-17 01:00:00,2024-11-17,1,4.0,0.0,21,8.0,0.0,False,0,1,1,1
2024-11-17 02:00:00,2024-11-17,2,5.4,0.0,100,8.2,0.0,False,0,1,1,1
2024-11-17 03:00:00,2024-11-17,3,5.9,0.0,100,10.5,0.0,False,0,1,1,1
2024-11-17 04:00:00,2024-11-17,4,6.3,0.0,100,9.7,0.0,False,0,1,1,1
2024-11-17 05:00:00,2024-11-17,5,6.7,0.0,100,10.7,0.0,False,0,1,1,1
2024-11-17 06:00:00,2024-11-17,6,7.0,0.0,100,11.2,0.0,False,0,1,1,1
2024-11-17 07:00:00,2024-11-17,7,7.4,0.0,100,12.4,0.0,False,0,1,1,1
2024-11-17 08:00:00,2024-11-17,8,7.8,0.0,100,12.0,0.0,False,0,1,1,1
2024-11-17 09:00:00,2024-11-17,9,7.9,0.2,100,12.1,0.0,False,0,1,1,1
2024-11-17 10:00:00,2024-11-17,10,8.3,0.0,100,11.6,0.0,False,0,1,1,1
2024-11-17 11:00:00,2024-11-17,11,8.8,0.3,100,10.7,0.0,False,0,1,1,1
2024-11-17 12:00:00,2024-11-17,12,9.2,0.1,100,8.7,0.0,False,0,1,1,1
2024-11-17 13:00:00,2024-11-17,13,10.4,0.1,100,12.6,0.0,False,0,1,1,1
2024-11-17 14:00:00,2024-11-17,14,9.0,0.1,100,8.3,0.0,False,0,1,1,1
2024-11-17 15:00:00,2024-11-17,15,9.5,0.1,99,8.7,0.0,False,0,1,1,1
2024-11-17 16:00:00,2024-11-17,16,9.5,0.1,100,8.5,0.0,False,0,1,1,1
2024-11-17 17:00:00,2024-11-17,17,8.8,0.0,100,8.1,0.0,False,0,1,1,1
2024-11-17 18:00:00,2024-11-17,18,8.3,0.0,100,9.4,0.0,False,0,1,1,1
2024-11-17 19:00:00,2024-11-17,19,7.8,0.0,100,9.7,0.0,False,0,1,1,1
2024-11-17 20:00:00,2024-11-17,20,7.5,0.0,81,10.8,0.0,False,0,1,1,1
2024-11-17 21:00:00,2024-11-17,21,7.2,0.0,26,11.0,0.0,False,0,1,1,1
2024-11-17 22:00:00,2024-11-17,22,6.9,0.0,2,12.6,0.0,False,0,1,1,1
2024-11-17 23:00:00,2024-11-17,23,6.7,0.0,10,13.1,0.0,False,0,1,1,1
2024-11-18 00:00:00,2024-11-18,0,6.7,0.0,34,14.4,0.0,False,0,1,1,1
2024-11-18 01:00:00,2024-11-18,1,6.8,0.0,53,14.6,0.0,False,0,1,1,1
2024-11-18 02:00:00,2024-11-18,2,7.6,0.0,74,14.3,0.0,False,0,1,1,1
2024-11-18 03:00:00,2024-11-18,3,7.4,0.0,98,14.4,0.0,False,0,1,1,1
2024-11-18 04:00:00,2024-11-18,4,7.3,0.0,99,15.1,0.0,False,0,1,1,1
2024-11-18 05:00:00,2024-11-18,5,7.3,0.0,100,15.4,0.0,False,0,1,1,1
2024-11-18 06:00:00,2024-11-18,6,7.4,0.0,100,16.0,0.0,False,0,1,1,1
2024-11-18 07:00:00,2024-11-18,7,7.4,0.0,100,16.3,0.0,False,0,1,1,1
2024-11-18 08:00:00,2024-11-18,8,7.3,0.0,100,17.1,0.0,False,0,1,1,1
2024-11-18 09:00:00,2024-11-18,9,7.8,0.0,100,16.7,0.0,False,0,1,1,1
2024-11-18 10:00:00,2024-11-18,10,8.4,0.0,100,17.6,0.0,False,0,1,1,1
2024-11-18 11:00:00,2024-11-18,11,9.0,0.2,100,18.4,0.0,False,0,1,1,1
2024-11-18 12:00:00,2024-11-18,12,9.5,0.5,100,18.7,0.0,False,0,1,1,1
2024-11-18 13:00:00,2024-11-18,13,9.7,0.3,100,19.1,0.0,False,0,1,1,1
2024-11-18 14:00:00,2024-11-18,14,10.6,0.1,100,17.5,0.0,False,0,1,1,1
